Survived,Pclass,Sex,Age,SibSp,Parch,FamilySize,IsAlone,Has_Cabin,Fare_Log,Title_Miss,Title_Mr,Title_Mrs,Title_Rare,Embarked_Q,Embarked_S
1,3,0,0.04581524729881069,2,0,3,0,0,3.188416617383492,0,1,0,0,1,0
0,3,0,-0.7836884542799698,0,0,1,1,0,0.0,0,1,0,0,0,1
1,2,1,-0.6328695994474642,0,0,1,1,1,2.5915163848462583,1,0,0,0,1,0
0,3,0,0.04581524729881069,0,0,1,1,0,2.2027647577118348,0,1,0,0,0,1
1,1,0,-2.1470909019658198,1,2,4,0,1,5.027492411162679,0,0,0,0,0,1
1,1,1,-0.6328695994474642,0,0,1,1,0,4.717456363787216,1,0,0,0,0,0
1,1,1,-0.9345073091124754,1,0,2,0,1,4.699570861409576,0,0,1,0,0,0
0,2,0,0.04581524729881069,1,0,2,0,0,3.2188758248682006,0,1,0,0,0,0
1,1,1,0.04581524729881069,0,0,1,1,1,4.0592215752427645,1,0,0,0,0,0
1,1,1,-0.40664131719870594,0,0,1,1,1,4.432699549165613,1,0,0,0,0,0
1,1,1,-0.8590978816962226,2,2,5,0,1,5.5735788721243535,1,0,0,0,0,0
0,2,1,-0.25582246236620043,1,1,3,0,0,3.295836866004329,0,0,1,0,0,1
0,3,0,-0.10500360753369486,0,0,1,1,0,2.1855792552411137,0,1,0,0,0,1
0,2,0,1.0261378037100968,1,1,3,0,0,3.305053521109253,0,1,0,0,0,1
1,3,1,-0.25582246236620043,0,0,1,1,0,2.180891922715322,1,0,0,0,0,1
1,2,1,-0.40664131719870594,1,0,2,0,0,3.295836866004329,0,0,1,0,0,1
0,2,0,1.8556415052888773,0,0,1,1,0,2.70805020110221,0,0,0,1,0,1
1,1,1,0.12122467471506346,0,2,3,0,1,5.11118445372147,1,0,0,0,0,1
1,1,1,0.7999095214613384,1,1,3,0,1,4.908971640319756,0,0,1,0,0,0
0,3,0,-0.5574601720312115,0,0,1,1,0,2.1102132003465894,0,1,0,0,0,1
0,3,0,-0.18041303494994762,0,0,1,1,0,2.1855792552411137,0,1,0,0,0,1
1,2,1,0.04581524729881069,0,0,1,1,0,2.5915163848462583,1,0,0,0,1,0
1,2,1,-0.5574601720312115,1,1,3,0,0,3.4011973816621555,0,0,1,0,0,1
0,3,0,0.04581524729881069,8,2,11,0,0,4.256321678298823,0,1,0,0,0,1
1,1,1,0.49827181179632735,0,0,1,1,1,4.91730069488021,1,0,0,0,0,0
0,3,0,2.383507497202647,0,0,1,1,0,1.9792758428991135,0,1,0,0,0,1
1,2,1,0.49827181179632735,0,0,1,1,1,2.6390573296152584,0,0,1,0,0,1
1,3,1,0.12122467471506346,1,1,3,0,0,3.0692150503137943,0,0,1,0,0,1
1,1,1,-1.009916736528728,0,1,2,0,1,4.077184839375167,1,0,0,0,0,0
1,3,1,-0.6328695994474642,2,0,3,0,0,3.188416617383492,1,0,0,0,1,0
0,1,0,1.2146613722507287,0,0,1,1,1,3.3843902633457743,0,1,0,0,0,1
0,1,0,0.6490906666288329,0,1,2,0,1,5.039951348430309,0,1,0,0,0,1
0,3,0,-1.009916736528728,2,0,3,0,0,2.9444389791664403,0,1,0,0,0,1
1,1,1,0.42286238438007456,1,0,2,0,0,4.902678819257608,0,0,1,0,0,1
0,3,0,0.04581524729881069,0,0,1,1,0,2.1855792552411137,0,1,0,0,0,1
0,1,0,-0.029594180117442085,1,0,2,0,1,4.213607983048918,0,1,0,0,0,1
1,1,1,0.8753189488775912,0,0,1,1,1,4.908971640319756,1,0,0,0,0,0
1,3,0,1.1769566585426023,0,0,1,1,0,2.2027647577118348,0,1,0,0,0,1
0,1,0,1.1769566585426023,0,0,1,1,1,3.597312260588446,0,1,0,0,0,1
1,2,0,-2.065648720356267,1,1,3,0,1,3.295836866004329,0,0,0,0,0,1
1,1,1,-0.40664131719870594,3,2,6,0,1,5.575949103146316,1,0,0,0,0,1
0,2,0,-0.10500360753369486,0,0,1,1,0,2.6390573296152584,0,1,0,0,0,1
0,2,0,-0.33123188978245316,0,0,1,1,0,2.6390573296152584,0,1,0,0,0,1
0,2,0,0.49827181179632735,0,0,1,1,0,2.6390573296152584,0,1,0,0,0,1
1,2,1,-0.40664131719870594,0,0,1,1,1,2.6390573296152584,1,0,0,0,0,1
1,2,1,0.7999095214613384,0,0,1,1,0,2.6390573296152584,1,0,0,0,0,1
1,3,1,0.42286238438007456,1,0,2,0,0,2.8390784635086144,0,0,1,0,0,1
1,3,0,-1.9902392929400141,1,1,3,0,0,2.8273136219290276,0,0,0,0,0,1
0,3,0,0.950728376293844,0,0,1,1,0,2.2682524139135403,0,1,0,0,0,1
0,3,0,-0.4820507446149587,0,0,1,1,0,2.3248357019288655,0,1,0,0,0,1
0,1,0,0.04581524729881069,0,0,1,1,1,3.58351893845611,0,1,0,0,0,1
0,3,0,-1.085326163944981,1,1,3,0,0,2.1076888046179385,0,1,0,0,0,0
0,3,0,-0.33123188978245316,1,0,2,0,0,2.9338568698359038,0,1,0,0,0,1
0,3,0,0.04581524729881069,0,0,1,1,0,2.1071782966514356,0,1,0,0,0,0
0,3,0,-0.10500360753369486,0,0,1,1,0,2.3513752571634776,0,1,0,0,0,1
1,1,1,-0.5574601720312115,0,1,2,0,1,4.02535169073515,1,0,0,0,0,1
0,2,1,0.6490906666288329,0,0,1,1,0,2.6390573296152584,1,0,0,0,0,1
1,3,1,-0.6328695994474642,0,0,1,1,0,2.1837114628556327,1,0,0,0,1,0
1,3,1,-0.6328695994474642,0,0,1,1,0,2.1837114628556327,1,0,0,0,1,0
0,3,0,0.7999095214613384,1,4,6,0,0,3.3638415951183864,0,1,0,0,0,1
0,2,0,-0.029594180117442085,1,0,2,0,0,3.357621598945279,0,1,0,0,0,0
0,3,1,1.1769566585426023,0,1,2,0,0,2.737880811060884,0,0,1,0,0,0
0,3,0,0.42286238438007456,0,0,1,1,0,2.0856720914304723,0,1,0,0,0,1
0,3,0,0.04581524729881069,1,0,2,0,0,2.803360380906535,0,1,0,0,1,0
0,3,0,0.04581524729881069,0,0,1,1,0,2.1102132003465894,0,1,0,0,0,1
1,1,1,2.3080980697863938,1,0,2,0,1,4.334017415487521,0,0,1,0,0,0
1,3,1,0.42286238438007456,0,0,1,1,0,2.1076888046179385,0,0,1,0,0,0
1,3,1,-0.6328695994474642,0,0,1,1,0,2.169053700369523,1,0,0,0,1,0
1,1,1,-0.40664131719870594,0,0,1,1,1,4.252771798816619,0,0,1,0,0,0
1,1,0,-0.33123188978245316,1,0,2,0,1,4.0332082470129285,0,1,0,0,0,0
0,3,0,-0.8590978816962226,1,0,2,0,0,2.0143428636837015,0,1,0,0,0,1
0,3,0,-0.7836884542799698,0,0,1,1,0,2.2027647577118348,0,1,0,0,0,1
0,1,0,-0.5574601720312115,0,0,1,1,0,4.91730069488021,0,1,0,0,0,0
0,3,1,-1.9902392929400141,3,1,5,0,0,3.0944457464900235,1,0,0,0,0,1
1,1,1,0.42286238438007456,1,0,2,0,0,4.420896324687287,0,0,1,0,0,0
1,3,1,-0.5574601720312115,0,0,1,1,0,2.1102132003465894,1,0,0,0,0,1
0,1,0,-0.18041303494994762,0,2,3,0,1,5.358941988364472,0,1,0,0,0,0
0,3,0,-0.708279026863717,0,0,1,1,0,1.6119347926326877,0,1,0,0,0,0
0,3,0,-0.7836884542799698,0,0,1,1,0,2.1719067693519296,0,1,0,0,0,1
1,1,1,0.950728376293844,0,0,1,1,0,5.4316456135398825,1,0,0,0,0,0
1,3,1,-2.1410581477725197,0,2,3,0,0,2.817902613071225,1,0,0,0,0,0
0,3,0,0.19663410213131624,0,0,1,1,0,2.188856327665703,0,1,0,0,0,1
1,1,1,0.42286238438007456,1,0,2,0,0,3.970291913552122,0,0,1,0,0,1
0,3,0,0.04581524729881069,0,0,1,1,0,2.1855792552411137,0,1,0,0,0,1
0,2,0,-0.8590978816962226,0,0,1,1,0,4.310799125385514,0,1,0,0,0,1
0,3,0,-2.1410581477725197,5,2,8,0,0,3.8691155044168695,0,0,0,0,0,1
1,2,1,0.49827181179632735,0,0,1,1,0,2.6390573296152584,1,0,0,0,0,1
0,3,0,0.04581524729881069,0,0,1,1,0,2.1666737276227077,0,1,0,0,1,0
1,2,1,-0.9345073091124754,0,0,1,1,0,2.5649493574615367,1,0,0,0,0,0
1,1,0,0.49827181179632735,1,2,4,0,1,4.795790545596741,0,1,0,0,0,1
1,3,0,-0.6328695994474642,0,0,1,1,0,2.174274334826008,0,1,0,0,0,1
0,3,0,-0.10500360753369486,2,0,3,0,0,2.188856327665703,0,1,0,0,0,1
1,1,1,-0.4820507446149587,1,0,2,0,1,4.738607824217808,1,0,0,0,0,0
1,3,1,-0.40664131719870594,0,2,3,0,1,2.8735646395797834,0,0,1,0,0,1
0,3,0,-0.5574601720312115,0,0,1,1,0,2.174274334826008,0,1,0,0,0,1
0,3,1,0.12122467471506346,0,0,1,1,0,2.180891922715322,1,0,0,0,0,1
0,2,0,1.252366085958855,0,0,1,1,0,3.295836866004329,0,1,0,0,0,1
0,2,0,-0.4820507446149587,0,0,1,1,0,2.4423470353692043,0,0,0,1,0,1
1,2,1,-0.10500360753369486,0,0,1,1,0,2.613739521630969,0,0,1,0,0,1
1,3,0,0.7245000940450856,0,0,1,1,0,2.188856327665703,0,1,0,0,0,1
0,3,0,-0.25582246236620043,0,0,1,1,0,2.2027647577118348,0,1,0,0,0,1
0,3,1,-0.6328695994474642,1,0,2,0,0,2.3818582738885534,1,0,0,0,0,1
0,3,0,-0.10500360753369486,1,0,2,0,0,2.8243506567983707,0,1,0,0,0,1
0,3,1,-0.708279026863717,0,0,1,1,0,2.2682524139135403,1,0,0,0,0,1
0,2,0,0.3474529569638218,1,0,2,0,0,3.091042453358316,0,1,0,0,0,1
0,3,0,1.629413223040119,0,0,1,1,0,2.169053700369523,0,1,0,0,0,1
1,2,0,-1.9902392929400141,1,1,3,0,0,2.9831534913471307,0,0,0,0,0,1
0,3,0,-0.6328695994474642,0,0,1,1,0,2.1719067693519296,0,1,0,0,0,1
0,3,1,-0.6328695994474642,3,1,5,0,0,3.275887339030031,1,0,0,0,0,1
0,3,0,0.04581524729881069,0,0,1,1,0,2.1855792552411137,0,1,0,0,0,1
0,3,0,0.04581524729881069,0,0,1,1,0,2.061570298060867,0,1,0,0,1,0
1,1,1,0.272043529547569,1,0,2,0,1,4.51085950651685,1,0,0,0,1,0
0,2,0,0.04581524729881069,0,0,1,1,0,0.0,0,1,0,0,0,1
1,3,0,1.1015472311263494,0,0,1,1,0,2.188856327665703,0,1,0,0,0,1
0,3,1,0.42286238438007456,0,0,1,1,0,2.2027647577118348,0,0,1,0,0,1
1,2,1,0.3474529569638218,1,1,3,0,0,3.5115454388310208,0,0,1,0,0,1
1,2,1,-0.8590978816962226,0,2,3,0,0,2.6390573296152584,1,0,0,0,0,1
0,2,0,0.04581524729881069,0,0,1,1,0,2.6390573296152584,0,1,0,0,0,1
0,3,1,-1.4623733010262447,0,2,3,0,0,3.224857896545748,1,0,0,0,0,1
0,3,0,0.04581524729881069,0,0,1,1,0,2.1855792552411137,0,1,0,0,0,0
0,3,0,-0.6328695994474642,0,0,1,1,0,2.167143305297764,0,1,0,0,1,0
0,3,0,-0.029594180117442085,0,0,1,1,0,2.1832383353614797,0,1,0,0,0,1
0,3,1,-0.10500360753369486,1,1,3,0,0,2.7343675094195836,0,0,1,0,0,1
0,3,0,-0.8590978816962226,1,1,3,0,0,3.0545906305603445,0,1,0,0,0,1
0,3,0,0.04581524729881069,0,0,1,1,0,2.1102132003465894,0,1,0,0,0,1
1,2,1,-0.10500360753369486,1,0,2,0,0,3.295836866004329,0,0,1,0,0,1
1,2,1,-0.7836884542799698,0,0,1,1,0,3.295836866004329,1,0,0,0,0,1
0,3,0,0.04581524729881069,0,0,1,1,0,2.169053700369523,0,1,0,0,1,0
1,3,0,0.19663410213131624,0,0,1,1,1,2.2027647577118348,0,1,0,0,0,1
1,1,0,-0.10500360753369486,0,0,1,1,1,3.3160025355989236,0,1,0,0,0,1
1,3,1,0.42286238438007456,1,0,2,0,0,2.8390784635086144,0,0,1,0,0,1
1,2,1,0.950728376293844,1,0,2,0,0,3.295836866004329,0,0,1,0,0,1
0,3,0,-0.9345073091124754,0,0,1,1,0,2.094945728215801,0,1,0,0,0,1
0,1,0,1.5540037956238661,1,0,2,0,1,4.041295341132285,0,1,0,0,0,1
1,1,1,-1.1607355913612336,1,2,4,0,1,4.795790545596741,1,0,0,0,0,1
0,3,1,-0.6328695994474642,2,2,5,0,0,3.5660053559634015,1,0,0,0,0,1
1,2,1,-0.40664131719870594,2,3,6,0,0,2.9831534913471307,0,0,1,0,0,1
0,1,0,2.609735779451405,1,4,6,0,1,5.575949103146316,0,1,0,0,0,1
0,2,0,0.12122467471506346,0,0,1,1,0,2.4423470353692043,0,1,0,0,0,1
1,2,1,1.1769566585426023,1,1,3,0,0,3.305053521109253,0,0,1,0,0,1
0,3,0,-0.708279026863717,0,0,1,1,0,2.3513752571634776,0,1,0,0,0,1
0,3,0,-0.33123188978245316,1,0,2,0,0,2.1719067693519296,0,1,0,0,0,1
1,2,1,-0.10500360753369486,0,0,1,1,0,2.6390573296152584,1,0,0,0,0,1
1,3,0,0.04581524729881069,0,0,1,1,0,2.2096470973347766,0,1,0,0,0,1
1,1,0,-1.9148298655237614,0,2,3,0,1,4.417131919904876,0,0,0,0,0,1
1,2,1,-1.2361450187774865,0,1,2,0,0,3.0204248861443626,1,0,0,0,0,1
1,1,0,0.3474529569638218,0,0,1,1,0,3.3160025355989236,0,1,0,0,0,1
1,3,1,-1.8394204381075085,2,1,4,0,0,3.0085645861193133,1,0,0,0,0,0
1,1,0,1.7048226504563717,0,0,1,1,1,3.449987545831587,0,0,0,1,0,1
0,2,0,0.49827181179632735,1,2,4,0,0,3.3586377672433594,0,1,0,0,0,1
0,3,0,0.04581524729881069,1,0,2,0,0,3.0429354648621407,0,1,0,0,0,1
0,1,0,0.04581524729881069,0,0,1,1,1,3.3586377672433594,0,1,0,0,0,0
1,1,0,1.4785943682076135,1,0,2,0,1,4.500966778400217,0,1,0,0,0,0
0,3,0,0.04581524729881069,0,0,1,1,0,2.2027647577118348,0,1,0,0,0,1
1,3,0,-0.029594180117442085,0,0,1,1,0,2.1855792552411137,0,1,0,0,0,0
0,1,0,2.6851452068676576,0,0,1,1,1,3.3160025355989236,0,1,0,0,0,1
1,1,1,0.42286238438007456,1,0,2,0,1,3.967694202798607,0,0,1,0,0,1
1,2,1,1.5540037956238661,0,0,1,1,0,2.4423470353692043,1,0,0,0,0,1
0,3,0,0.04581524729881069,0,0,1,1,0,2.169053700369523,0,1,0,0,1,0
1,1,0,1.4031849407913606,0,0,1,1,1,3.3160025355989236,0,1,0,0,0,1
0,3,0,0.3474529569638218,0,0,1,1,0,2.2027647577118348,0,1,0,0,0,1
0,1,0,1.327775513375108,0,0,1,1,1,3.676300671907076,0,1,0,0,0,1
0,2,0,1.4031849407913606,0,0,1,1,0,2.6390573296152584,0,1,0,0,0,1
0,3,0,0.04581524729881069,0,0,1,1,0,2.2027647577118348,0,1,0,0,0,1
0,3,0,0.6490906666288329,0,0,1,1,0,2.0856720914304723,0,1,0,0,0,1
0,2,0,0.04581524729881069,0,0,1,1,0,0.0,0,1,0,0,0,1
0,1,0,2.0064603601213826,0,0,1,1,0,3.3160025355989236,0,1,0,0,0,1
0,3,0,0.04581524729881069,0,0,1,1,0,2.1661924680884908,0,1,0,0,1,0
1,3,1,-2.1599105046265827,2,1,4,0,0,3.0085645861193133,1,0,0,0,0,0
0,3,0,0.04581524729881069,0,0,1,1,0,2.1102132003465894,0,1,0,0,0,1
0,3,0,0.6490906666288329,0,0,1,1,0,2.2682524139135403,0,1,0,0,0,1
1,2,1,0.272043529547569,1,2,4,0,0,3.3586377672433594,0,0,1,0,0,1
1,2,1,-0.4820507446149587,0,0,1,1,1,2.694066212646058,0,0,1,0,0,0
0,3,1,-0.5574601720312115,0,0,1,1,0,2.3830123421066602,1,0,0,0,0,1
0,1,0,0.04581524729881069,0,0,1,1,1,3.970291913552122,0,1,0,0,0,1
0,2,0,0.3474529569638218,1,0,2,0,0,3.091042453358316,0,1,0,0,0,1
0,3,0,-0.029594180117442085,1,0,2,0,0,2.0851502161468174,0,1,0,0,0,1
0,3,0,-0.5574601720312115,0,0,1,1,0,2.142510233146819,0,1,0,0,0,1
1,3,1,-2.065648720356267,0,1,2,0,0,2.586823743668066,1,0,0,0,0,1
0,3,0,-1.5377827284424976,5,2,8,0,0,3.8691155044168695,0,0,0,0,0,1
0,2,0,0.04581524729881069,0,0,1,1,0,0.0,0,1,0,0,0,1
0,3,0,1.5540037956238661,0,0,1,1,0,2.2027647577118348,0,1,0,0,0,1
1,3,1,2.5343263520351518,0,0,1,1,0,2.3596740599781727,0,0,1,0,0,1
1,1,0,-0.33123188978245316,1,0,2,0,1,4.5226490762785785,0,1,0,0,0,0
0,3,1,-0.6328695994474642,3,1,5,0,0,3.275887339030031,1,0,0,0,0,1
1,1,1,0.42286238438007456,1,0,2,0,1,4.51085950651685,0,0,1,0,0,1
0,1,0,2.1572792149538884,0,0,1,1,1,3.4242626545931514,0,1,0,0,0,0
0,3,0,0.04581524729881069,0,0,1,1,0,2.2027647577118348,0,1,0,0,0,1
1,3,0,-1.5377827284424976,1,1,3,0,0,2.8273136219290276,0,0,0,0,0,1
0,3,0,0.04581524729881069,1,0,2,0,0,3.0429354648621407,0,1,0,0,0,1
0,3,0,-0.6328695994474642,0,0,1,1,0,2.1102132003465894,0,1,0,0,0,1
0,1,0,1.93105093270513,0,0,1,1,1,3.449987545831587,0,1,0,0,0,1
0,1,0,3.137601771365174,0,0,1,1,0,3.922056501139853,0,1,0,0,0,0
0,3,0,-0.6328695994474642,0,0,1,1,0,2.2027647577118348,0,1,0,0,0,1
0,3,0,0.04581524729881069,0,0,1,1,0,2.738146075922933,0,1,0,0,0,0
1,1,1,1.8556415052888773,1,0,2,0,1,4.37281811610993,1,0,0,0,0,0
0,3,0,0.04581524729881069,0,0,1,1,0,2.7788192719904172,0,1,0,0,0,1
0,1,1,-0.33123188978245316,1,2,4,0,1,5.027492411162679,0,0,1,0,0,1
0,3,0,-0.40664131719870594,0,0,1,1,0,2.174274334826008,0,1,0,0,0,1
0,3,0,-0.9345073091124754,0,0,1,1,0,2.2682524139135403,0,1,0,0,0,1
0,3,1,-0.6328695994474642,0,0,1,1,0,2.169053700369523,1,0,0,0,1,0
0,3,1,-0.6328695994474642,0,0,1,1,0,2.155151800914312,1,0,0,0,1,0
0,3,1,0.5736812392125801,0,0,1,1,0,2.3596740599781727,1,0,0,0,0,1
1,1,1,-1.009916736528728,0,0,1,1,1,4.471638793363569,1,0,0,0,0,1
0,1,0,-0.8590978816962226,1,0,2,0,1,4.699570861409576,0,1,0,0,0,0
1,2,1,0.272043529547569,0,2,3,0,0,3.295836866004329,0,0,1,0,0,1
1,1,0,0.04581524729881069,0,0,1,1,0,3.3160025355989236,0,1,0,0,0,1
0,3,0,-0.10500360753369486,0,0,1,1,0,3.1580636854714434,0,1,0,0,0,1
1,3,0,-0.25582246236620043,0,0,1,1,0,4.05171190165724,0,1,0,0,0,1
1,3,0,-0.029594180117442085,0,0,1,1,0,2.169053700369523,0,1,0,0,1,0
0,3,0,0.04581524729881069,0,0,1,1,0,2.2027647577118348,0,1,0,0,0,1
1,1,0,0.49827181179632735,0,0,1,1,1,3.3064287218760624,0,1,0,0,0,1
1,1,1,1.8556415052888773,1,0,2,0,0,4.100989104940769,0,0,1,0,0,0
0,3,0,-0.40664131719870594,0,0,1,1,0,2.139571923732859,0,1,0,0,0,1
0,1,0,1.327775513375108,0,0,1,1,1,3.5559421706858756,0,1,0,0,0,1
1,2,1,0.3474529569638218,0,0,1,1,1,2.4423470353692043,0,0,1,0,0,1
0,3,0,0.04581524729881069,0,0,1,1,0,3.224857896545748,0,1,0,0,1,0
1,2,1,0.49827181179632735,1,0,2,0,0,3.295836866004329,0,0,1,0,0,1
0,3,0,0.19663410213131624,0,0,1,1,0,2.1855792552411137,0,1,0,0,0,1
1,1,1,0.04581524729881069,0,0,1,1,1,4.548599834499697,1,0,0,0,0,1
0,3,0,-0.5574601720312115,0,0,1,1,0,2.1855792552411137,0,1,0,0,0,1
0,3,0,0.04581524729881069,0,0,1,1,0,2.1071782966514356,0,1,0,0,0,0
1,1,1,1.1015472311263494,0,1,2,0,1,4.077184839375167,0,0,1,0,0,0
0,3,0,0.04581524729881069,0,0,1,1,0,2.1076888046179385,0,1,0,0,0,0
0,3,0,0.8376142351694648,0,0,1,1,0,2.169053700369523,0,1,0,0,1,0
1,2,1,1.5540037956238661,0,0,1,1,0,2.4423470353692043,1,0,0,0,0,1
0,1,0,0.04581524729881069,0,0,1,1,1,5.406181146423973,0,1,0,0,0,1
0,3,0,0.7245000940450856,0,0,1,1,0,2.188856327665703,0,1,0,0,0,1
0,2,0,-0.4820507446149587,2,1,4,0,0,2.5257286443082556,0,1,0,0,0,1
1,2,1,-2.065648720356267,1,1,3,0,0,3.295836866004329,1,0,0,0,0,1
0,3,0,0.04581524729881069,0,0,1,1,0,2.1076888046179385,0,1,0,0,0,0
0,3,0,-0.9345073091124754,1,1,3,0,0,2.1076888046179385,0,1,0,0,0,0
1,3,1,0.42286238438007456,0,2,3,0,0,3.1509523813392697,0,0,1,0,0,0
0,3,1,0.04581524729881069,0,0,1,1,0,2.2682524139135403,1,0,0,0,0,1
1,2,1,-1.6886015832750032,0,2,3,0,0,3.305053521109253,1,0,0,0,0,1
0,1,0,1.1769566585426023,0,0,1,1,1,3.3160025355989236,0,0,0,1,0,1
1,1,1,0.04581524729881069,0,0,1,1,0,4.676792929661059,1,0,0,0,0,0
0,3,0,0.04581524729881069,0,0,1,1,0,2.740840023925201,0,1,0,0,0,1
1,1,1,-0.5574601720312115,0,2,3,0,1,3.9219733362813143,1,0,0,0,0,0
1,1,1,0.49827181179632735,0,2,3,0,1,4.276666119016055,1,0,0,0,0,1
0,3,1,-1.5377827284424976,4,2,7,0,0,3.4742929367327062,1,0,0,0,0,1
0,3,1,-1.386963873609992,4,2,7,0,0,3.4742929367327062,1,0,0,0,0,1
1,2,0,0.19663410213131624,1,0,2,0,0,3.295836866004329,0,1,0,0,0,1
0,1,0,1.5540037956238661,1,0,2,0,1,4.676792929661059,0,1,0,0,0,0
0,1,0,2.609735779451405,0,0,1,1,0,3.295836866004329,0,1,0,0,0,1
1,2,1,-0.7836884542799698,1,0,2,0,0,3.295836866004329,0,0,1,0,0,1
1,2,0,0.04581524729881069,0,0,1,1,0,2.6988412620169004,0,1,0,0,0,0
0,3,0,0.272043529547569,1,1,3,0,0,3.0692150503137943,0,1,0,0,0,1
1,2,0,-1.6131921558587503,1,1,3,0,0,3.6309854756950335,0,0,0,0,0,1
1,1,0,-0.9345073091124754,0,2,3,0,1,4.717456363787216,0,1,0,0,0,0
0,2,0,-0.18041303494994762,0,0,1,1,0,3.295836866004329,0,1,0,0,0,1
0,3,0,0.04581524729881069,0,0,1,1,0,2.17806441028492,0,1,0,0,1,0
1,3,0,-0.5574601720312115,0,0,1,1,0,2.1071782966514356,0,1,0,0,0,0
1,3,1,-0.5574601720312115,0,0,1,1,0,2.1719067693519296,1,0,0,0,0,1
0,1,0,2.458916924618899,0,0,1,1,0,3.3160025355989236,0,1,0,0,0,1
1,1,1,1.4031849407913606,1,0,2,0,1,3.703768066607687,0,0,0,1,0,0
0,1,0,0.04581524729881069,0,0,1,1,0,5.4316456135398825,0,1,0,0,0,0
1,1,1,0.7245000940450856,1,1,3,0,1,4.390118804571218,0,0,1,0,0,1
1,3,1,0.49827181179632735,1,0,2,0,0,2.91235066461494,0,0,1,0,0,1
0,3,0,0.04581524729881069,0,0,1,1,0,2.169053700369523,0,1,0,0,1,0
0,3,0,0.7999095214613384,0,0,1,1,0,2.1855792552411137,0,1,0,0,0,1
0,2,0,-0.10500360753369486,0,0,1,1,0,2.6741486494265287,0,1,0,0,0,1
0,3,0,0.04581524729881069,0,0,1,1,0,2.2027647577118348,0,1,0,0,0,1
0,3,1,-0.6328695994474642,0,0,1,1,0,2.2027647577118348,1,0,0,0,0,1
0,3,0,-0.40664131719870594,2,0,3,0,0,3.224857896545748,0,1,0,0,0,1
0,3,0,-0.7836884542799698,0,0,1,1,0,2.1855792552411137,0,1,0,0,0,1
0,3,1,-0.029594180117442085,0,4,5,0,0,3.0944457464900235,0,0,1,0,0,1
0,3,0,0.04581524729881069,0,0,1,1,0,2.1076888046179385,0,1,0,0,0,0
1,3,0,0.19663410213131624,0,0,1,1,0,2.180891922715322,0,1,0,0,0,1
1,2,0,2.458916924618899,0,0,1,1,0,2.4423470353692043,0,1,0,0,0,1
1,1,1,1.7802320778726244,2,0,3,0,1,3.960416900617205,0,0,1,0,0,1
1,1,0,0.49827181179632735,0,0,1,1,1,3.3100867049215847,0,1,0,0,0,1
1,3,1,-0.6328695994474642,0,0,1,1,0,2.169053700369523,1,0,0,0,1,0
0,3,0,-1.009916736528728,0,0,1,1,0,2.2027647577118348,0,1,0,0,0,1
0,3,0,-0.7836884542799698,0,0,1,1,0,2.740840023925201,0,1,0,0,0,1
1,2,1,0.3474529569638218,0,0,1,1,0,2.6390573296152584,1,0,0,0,0,1
1,1,1,0.7245000940450856,1,0,2,0,1,4.041295341132285,0,0,1,0,0,1
0,3,1,0.42286238438007456,1,0,2,0,0,2.738146075922933,0,0,1,0,0,0
1,3,0,0.19663410213131624,0,0,1,1,0,2.188856327665703,0,1,0,0,0,1
1,2,1,-0.33123188978245316,1,1,3,0,0,3.4339872044851463,1,0,0,0,0,1
1,1,1,0.7245000940450856,1,1,3,0,1,4.717456363787216,0,0,1,0,0,0
0,2,0,1.8556415052888773,0,0,1,1,0,3.295836866004329,0,1,0,0,0,1
0,1,0,0.49827181179632735,0,0,1,1,1,3.716616209085536,0,1,0,0,0,0
0,3,0,0.04581524729881069,0,0,1,1,0,2.2734137156937657,0,1,0,0,0,0
1,1,1,-0.8590978816962226,0,2,3,0,1,4.390118804571218,1,0,0,0,0,1
0,2,0,1.327775513375108,0,0,1,1,0,2.772588722239781,0,1,0,0,0,1
1,1,0,2.3080980697863938,1,1,3,0,1,4.384523514872469,0,1,0,0,0,0
0,3,0,-0.5574601720312115,0,0,1,1,0,2.2027647577118348,0,1,0,0,0,1
0,3,0,0.04581524729881069,0,0,1,1,0,2.2027647577118348,0,1,0,0,0,1
0,3,0,0.42286238438007456,0,0,1,1,0,2.094945728215801,0,1,0,0,0,1
1,1,1,1.7048226504563717,1,0,2,0,1,4.37281811610993,0,0,1,0,0,0
0,3,0,1.327775513375108,0,0,1,1,0,2.1102132003465894,0,1,0,0,0,1
0,3,1,-0.6328695994474642,0,2,3,0,0,2.169053700369523,1,0,0,0,1,0
0,2,0,0.5736812392125801,1,0,2,0,0,3.295836866004329,0,1,0,0,0,1
0,3,0,0.49827181179632735,1,1,3,0,0,3.224857896545748,0,1,0,0,0,1
1,2,1,-0.6328695994474642,0,0,1,1,0,3.5263605246161616,1,0,0,0,0,1
0,3,0,1.4785943682076135,0,0,1,1,0,0.0,0,1,0,0,0,1
0,3,0,0.04581524729881069,0,0,1,1,0,2.1071782966514356,0,1,0,0,0,0
1,1,0,1.4785943682076135,1,0,2,0,1,4.0592215752427645,0,0,0,1,0,0
1,2,1,-0.40664131719870594,2,1,4,0,0,3.332204510175204,0,0,1,0,0,1
0,3,0,0.04581524729881069,0,0,1,1,0,2.1855792552411137,0,1,0,0,0,1
0,1,0,0.04581524729881069,0,0,1,1,0,3.770459441106359,0,1,0,0,0,1
0,3,0,1.1015472311263494,0,0,1,1,0,2.2027647577118348,0,1,0,0,0,1
